idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
259,12.950000000000001,0.0016495666899559013,0.0016495666899559013,-11.999988969350058,0.017312112455649026,0.017312112455649026,-0.00011349549691175298,0.11028039959998759,0.11028039959998759,-0.0008818518486108928,0.0,70.0,255.0,255.0,255.0
260,13.0,0.0026545745744632142,0.0026545745744632142,-11.999995658726364,0.02318047986878904,0.02318047986878904,-0.00012030890498948565,0.12160581733095653,0.12160581733095653,0.000319186978536834,0.0,70.0,255.0,255.0,255.0
261,13.05,0.003967614676834806,0.003967614676834806,-12.000001000240557,0.02947269418874468,0.02947269418874468,-8.157679905806958e-05,0.12716402819108702,0.12716402819108702,0.0008826787578186668,0.0,70.0,255.0,255.0,255.0
262,13.100000000000001,0.0056018439933376825,0.0056018439933376825,-12.00000381640627,0.035896882687897744,0.035896882687897744,-3.2041029207618976e-05,0.12756119295281496,0.12756119295281496,0.0009018432391982856,0.0,70.0,255.0,255.0,255.0
263,13.15,0.0075573029456245805,0.0075573029456245805,-12.000004204343478,0.04222881348402618,0.04222881348402618,8.607524861758975e-06,0.12431495749302114,0.12431495749302114,0.0006245205595334369,0.0,70.0,255.0,255.0,255.0
264,13.200000000000001,0.0098247253417403,0.0098247253417403,-12.000002955653784,0.04832837843719986,0.04832837843719986,3.0411026745724712e-05,0.11931570281089696,0.11931570281089696,0.00023629149072945665,0.0,70.0,255.0,255.0,255.0
265,13.25,0.012390140789344566,0.012390140789344566,-12.000001163240803,0.05416038376511587,0.05416038376511587,3.223667393470464e-05,0.11468322516181087,0.11468322516181087,-8.552589338961525e-05,0.0,70.0,255.0,255.0,255.0
266,13.3,0.015240763718251888,0.015240763718251888,-11.99999973198639,0.059796700953380945,0.059796700953380945,2.1858437406763187e-05,0.11169407425587134,0.11169407425587134,-0.00023651305998129146,0.0,70.0,255.0,255.0,255.0
267,13.350000000000001,0.01836981088468266,0.01836981088468266,-11.999998977397063,0.06532979119070301,0.06532979119070301,8.585367936575494e-06,0.1101372175184346,0.1101372175184346,-0.00024164816725402716,0.0,70.0,255.0,255.0,255.0
268,13.4,0.02177374283732219,0.02177374283732219,-11.999998873449597,0.0708104227052244,0.0708104227052244,-2.3063793186395287e-06,0.10938046474315455,0.10938046474315455,-0.00016733978007721362,0.0,70.0,255.0,255.0,255.0
269,13.450000000000001,0.0254508531552051,0.0254508531552051,-11.999999208034994,0.07626783766501846,0.07626783766501846,-8.148610071145868e-06,0.10903338589302244,0.10903338589302244,-6.331411430693379e-05,0.0,70.0,255.0,255.0,255.0
270,13.5,0.029400526603824036,0.029400526603824036,-11.999999688310604,0.08171376129452665,0.08171376129452665,-8.637790749332908e-06,0.10873466197516973,0.10873466197516973,2.2916593955812914e-05,0.0,70.0,255.0,255.0,255.0
271,13.55,0.033622229284657766,0.033622229284657766,-12.00000007181407,0.08714130386253544,0.08714130386253544,-5.856950675564576e-06,0.1082608869066394,0.1082608869066394,6.337348370522022e-05,0.0,70.0,255.0,255.0,255.0
272,13.600000000000001,0.03811465699007758,0.03811465699007758,-12.000000274005671,0.09253984998519059,0.09253984998519059,-2.300442378810885e-06,0.10764266424618876,0.10764266424618876,6.47494315941799e-05,0.0,70.0,255.0,255.0,255.0
273,13.65,0.042876214283176825,0.042876214283176825,-12.000000301858307,0.09790557028715431,0.09790557028715431,6.179924838534134e-07,0.1069721345833198,0.1069721345833198,4.4838558288518016e-05,0.0,70.0,255.0,255.0,255.0
274,13.700000000000001,0.04790521401879301,0.04790521401879301,-12.000000212206423,0.10323706344352257,0.10323706344352257,2.1834134500409164e-06,0.10628315454941292,0.10628315454941292,1.696496561010008e-05,0.0,70.0,255.0,255.0,255.0
275,13.75,0.05319992062752908,0.05319992062752908,-12.000000083516962,0.1085338857420956,0.1085338857420956,2.3144890448634214e-06,0.10559416423352869,0.10559416423352869,-6.140482611272091e-06,0.0,70.0,255.0,255.0,255.0
276,13.8,0.05875860259300257,0.05875860259300257,-11.999999980757519,0.11379647986687544,0.11379647986687544,1.5693651889137072e-06,0.10491683033202193,0.10491683033202193,-1.698087341850396e-05,0.0,70.0,255.0,255.0,255.0
277,13.850000000000001,0.06457956861421663,0.06457956861421663,-11.999999926580443,0.1190255687752978,0.1190255687752978,6.164017030130253e-07,0.1042539902986972,0.1042539902986972,-1.7349557701606955e-05,0.0,70.0,255.0,255.0,255.0
278,13.9,0.07066115947053235,0.07066115947053235,-11.999999919117348,0.12422187889674516,0.12422187889674516,-1.6559058124698822e-07,0.10360745380003089,0.10360745380003089,-1.2014456096665072e-05,0.0,70.0,255.0,255.0,255.0
279,13.950000000000001,0.07700175650389114,0.07700175650389114,-11.999999943139501,0.12938631415530089,0.12938631415530089,-5.850439066534818e-07,0.10298159497691556,0.10298159497691556,-4.5457486663735835e-06,0.0,70.0,255.0,255.0,255.0
280,14.0,0.08359979088606244,0.08359979088606244,-11.999999977621739,0.13452003839443671,0.13452003839443671,-6.201654478843466e-07,0.10238462514663565,0.10238462514663565,1.6453377327252383e-06,0.0,70.0,255.0,255.0,255.0
281,14.05,0.09045376034333481,0.09045376034333481,-12.000000005156046,0.13962477666996445,0.13962477666996445,-4.20510133380958e-07,0.10181836519185805,0.10181836519185805,4.550011212245408e-06,0.0,70.0,255.0,255.0,255.0
282,14.100000000000001,0.09756226855305888,0.09756226855305888,-12.000000019672752,0.14470187491362252,0.14470187491362252,-1.6516432665980574e-07,0.1012613745590571,0.1012613745590571,4.6487999227906585e-06,0.0,70.0,255.0,255.0,255.0
283,14.15,0.10492394783469706,0.10492394783469706,-12.000000021672479,0.14975091412587016,0.14975091412587016,4.436985889810785e-08,0.10067805021655857,0.10067805021655857,3.2192634336070114e-06,0.0,70.0,255.0,255.0,255.0
284,14.200000000000001,0.1125373599656459,0.1125373599656459,-12.000000015235766,0.15476967993527838,0.15476967993527838,1.567620167008954e-07,0.1000371788296206,0.1000371788296206,1.2180299435726738e-06,0.0,70.0,255.0,255.0,255.0
285,14.25,0.1204009158282249,0.1204009158282249,-12.000000005996277,0.15975463200883222,0.15975463200883222,1.6617285325537523e-07,0.0993193631519243,0.0993193631519243,-4.408667209077066e-07,0.0,70.0,255.0,255.0,255.0
286,14.3,0.12851282316652912,0.12851282316652912,-11.999999998618481,0.1647016162504708,0.1647016162504708,1.1267534461012474e-07,0.09851590936676424,0.09851590936676424,-1.2191721410204082e-06,0.0,70.0,255.0,255.0,255.0
287,14.350000000000001,0.13687107745327198,0.13687107745327198,-11.999999994728743,0.16960622294550864,0.16960622294550864,4.4255639153334414e-08,0.09762228302689357,0.09762228302689357,-1.2456418119199952e-06,0.0,70.0,255.0,255.0,255.0
288,14.4,0.14547344546108,0.14547344546108,-11.999999994192917,0.17446384455316016,0.17446384455316016,-1.1888836581874784e-08,0.09663941293280298,0.09663941293280298,-8.625990588484456e-07,0.0,70.0,255.0,255.0,255.0
289,14.450000000000001,0.154317461908588,0.154317461908588,-11.999999995917626,0.17927016423878894,0.17927016423878894,-4.200426673151014e-08,0.09557589017077928,0.09557589017077928,-3.2637057501005984e-07,0.0,70.0,255.0,255.0,255.0
290,14.5,0.16340046188495888,0.16340046188495888,-11.999999998393344,0.1840214335702381,0.1840214335702381,-4.452589408288077e-08,0.09443395954165656,0.09443395954165656,1.1813003908400788e-07,0.0,70.0,255.0,255.0,255.0
291,14.55,0.1727196052656118,0.1727196052656118,-12.000000000370216,0.1887135601929546,0.1887135601929546,-3.0191262823109355e-08,0.0932241978073095,0.0932241978073095,3.266762860221206e-07,0.0,70.0,255.0,255.0,255.0
292,14.600000000000001,0.18227181790425434,0.18227181790425434,-12.00000000141247,0.19334385335096904,0.19334385335096904,-1.1858265480668706e-08,0.09200856093249388,0.09200856093249388,3.3376892361047794e-07,0.0,70.0,255.0,255.0,255.0
293,14.65,0.1920539906007087,0.1920539906007087,-12.000000001556042,0.197914416286204,0.197914416286204,3.185629537938439e-09,0.09088606961399348,0.09088606961399348,2.3113280178677087e-07,0.0,70.0,255.0,255.0,255.0
294,14.700000000000001,0.20206325953287474,0.20206325953287474,-12.000000001093907,0.2024324603123684,0.2024324603123684,1.1255014698008381e-08,0.08995203438000865,0.08995203438000865,8.745040247504221e-08,0.0,70.0,255.0,255.0,255.0
295,14.75,0.21229723663194555,0.21229723663194555,-12.000000000430541,0.20690961972420485,0.20690961972420485,1.193066978544266e-08,0.08929277070937325,0.08929277070937325,-3.1653080156957e-08,0.0,70.0,255.0,255.0,255.0
296,14.8,0.22275422150529522,0.22275422150529522,-11.99999999990084,0.21136173738330571,0.21136173738330571,8.08970668231268e-09,0.0889416117583447,0.0889416117583447,-8.753264779670644e-08,0.0,70.0,255.0,255.0,255.0
297,14.850000000000001,0.23343341037027612,0.23343341037027612,-11.99999999962157,0.21580378090003932,0.21580378090003932,3.177405005772016e-09,0.0888199301196324,0.0888199301196324,-8.943281670781289e-08,0.0,70.0,255.0,255.0,255.0
298,14.9,0.24433459959529916,0.24433459959529916,-11.9999999995831,0.22024373039526896,0.22024373039526896,-8.535749884686084e-10,0.08877817341307326,0.08877817341307326,-6.193161539158609e-08,0.0,70.0,255.0,255.0,255.0
299,14.950000000000001,0.255457783409803,0.255457783409803,-11.999999999706928,0.22468159824134665,0.22468159824134665,-3.0157565333865932e-09,0.08865699795021775,0.08865699795021775,-2.3432278339896584e-08,0.0,70.0,255.0,255.0,255.0
300,15.0,0.2668027594194338,0.2668027594194338,-11.999999999884675,0.22910943019029073,0.22910943019029073,-3.1968028224582667e-09,0.08830693897278474,0.08830693897278474,8.481215729716496e-09,0.0,70.0,255.0,255.0,255.0
301,15.05,0.2783687264288321,0.2783687264288321,-12.000000000026608,0.23351229213862512,0.23351229213862512,-2.1676349604149436e-09,0.08764935515930827,0.08764935515930827,2.3453949893337267e-08,0.0,70.0,255.0,255.0,255.0
302,15.100000000000001,0.29015398863329633,0.29015398863329633,-12.000000000101439,0.23787436570622156,0.23787436570622156,-8.5140783312454e-10,0.08671712651445174,0.08671712651445174,2.396340903487726e-08,0.0,70.0,255.0,255.0,255.0
303,15.15,0.30215616299945425,0.30215616299945425,-12.000000000111749,0.2421840047900703,0.2421840047900703,2.2870594307278225e-10,0.0855958288083214,0.0855958288083214,1.659490322936108e-08,0.0,70.0,255.0,255.0,255.0
304,15.200000000000001,0.31437238911230336,0.31437238911230336,-12.000000000078568,0.2464339485870537,0.2464339485870537,8.080824898115679e-10,0.08437997381907092,0.08437997381907092,6.278710884544125e-09,0.0,70.0,255.0,255.0,255.0
305,15.25,0.3267995578581596,0.3267995578581596,-12.00000000003094,0.2506220021719774,0.2506220021719774,8.565770315271948e-10,0.08316749204742013,0.08316749204742013,-2.2728485760126205e-09,0.0,70.0,255.0,255.0,255.0
306,15.3,0.3394345893295011,0.3394345893295011,-11.99999999999291,0.2547506977917957,0.2547506977917957,5.807976322103059e-10,0.08201994196343487,0.08201994196343487,-6.284395226430206e-09,0.0,70.0,255.0,255.0,255.0
307,15.350000000000001,0.3522746276373392,0.3522746276373392,-11.99999999997286,0.2588239963683209,0.2588239963683209,2.2813750888417417e-10,0.08094969902081584,0.08094969902081584,-6.420641796012205e-09,0.0,70.0,255.0,255.0,255.0
308,15.4,0.3653169889663332,0.3653169889663332,-11.999999999970097,0.2628456676938773,0.2628456676938773,-6.126654739091464e-11,0.07996205447718951,0.07996205447718951,-4.446576440386707e-09,0.0,70.0,255.0,255.0,255.0
309,15.450000000000001,0.3785591944067269,0.3785591944067269,-11.999999999978987,0.2668202018160398,0.2668202018160398,-2.1652013515449653e-10,0.07906879441912373,0.07906879441912373,-1.6823875625959772e-09,0.0,70.0,255.0,255.0,255.0
310,15.5,0.39199900914793717,0.39199900914793717,-11.999999999991749,0.27075254713578967,0.27075254713578967,-2.2950530365051236e-10,0.07827512080949561,0.07827512080949561,6.089351245464059e-10,0.0,70.0,255.0,255.0,255.0
311,15.55,0.4056344491203059,0.4056344491203059,-12.000000000001938,0.2746477138969894,0.2746477138969894,-1.5562662269985594e-10,0.07757810309422797,0.07757810309422797,1.6834533766996174e-09,0.0,70.0,255.0,255.0,255.0
312,15.600000000000001,0.4194637805376361,0.4194637805376361,-12.000000000007311,0.27851035744521246,0.27851035744521246,-6.115996598055062e-11,0.07696230584061658,0.07696230584061658,1.7205792346430826e-09,0.0,70.0,255.0,255.0,255.0
313,15.65,0.43348548486482713,0.43348548486482713,-12.000000000008054,0.28234394448105105,0.28234394448105105,1.6431300764452317e-11,0.07639688568382152,0.07639688568382152,1.192113074921508e-09,0.0,70.0,255.0,255.0,255.0
314,15.700000000000001,0.4476981749857412,0.4476981749857412,-12.000000000005668,0.2861500460135946,0.2861500460135946,5.8051341511600185e-11,0.07583864803819007,0.07583864803819007,4.5066173015584354e-10,0.0,70.0,255.0,255.0,255.0
315,15.75,0.4621004894661866,0.4621004894661866,-12.000000000002249,0.28992780928487005,0.28992780928487005,6.149747378003667e-11,0.07523598741850379,0.07523598741850379,-1.6360246490876307e-10,0.0,70.0,255.0,255.0,255.0
316,15.8,0.4766909559142282,0.4766909559142282,-11.999999999999519,0.293673644755445,0.293673644755445,4.169109502072388e-11,0.07456144519346064,0.07456144519346064,-4.511946372076636e-10,0.0,70.0,255.0,255.0,255.0
317,15.850000000000001,0.4914678539417311,0.4914678539417311,-11.99999999999808,0.2973839538042161,0.2973839538042161,1.637801005927031e-11,0.07384201001777169,0.07384201001777169,-4.60964599824365e-10,0.0,70.0,255.0,255.0,255.0
318,15.9,0.5064293512946498,0.5064293512946498,-11.99999999999788,0.30105784575722216,0.30105784575722216,-4.405364961712621e-12,0.07312863122575508,0.07312863122575508,-3.19211324040225e-10,0.0,70.0,255.0,255.0,255.0
319,15.950000000000001,0.5215736385174533,0.5215736385174533,-11.99999999999852,0.3046968169267916,0.3046968169267916,-1.554312234475219e-11,0.07247041296183365,0.07247041296183365,-1.2079226507921703e-10,0.0,70.0,255.0,255.0,255.0
320,16.0,0.536899032987329,0.536899032987329,-11.999999999999435,0.30830488705340553,0.30830488705340553,-1.6484591469634324e-11,0.07192890154438247,0.07192890154438247,4.3520742565306136e-11,0.0,70.0,255.0,255.0,255.0
321,16.05,0.5524041272227939,0.5524041272227939,-12.000000000000169,0.31188970708122987,0.31188970708122987,-1.1191048088221578e-11,0.07152940284524956,0.07152940284524956,1.2096990076315706e-10,0.0,70.0,255.0,255.0,255.0
322,16.1,0.568088003695452,0.568088003695452,-12.000000000000554,0.3154578273379305,0.3154578273379305,-4.387601393318619e-12,0.0711896540884549,0.0711896540884549,1.2381207170619746e-10,0.0,70.0,255.0,255.0,255.0
323,16.150000000000002,0.5839499099565869,0.5839499099565869,-12.000000000000608,0.31900867249007536,0.31900867249007536,1.1901590823981678e-12,0.07076858941315045,0.07076858941315045,8.562039965909207e-11,0.0,70.0,255.0,255.0,255.0
324,16.2,0.5999888709444595,0.5999888709444595,-12.000000000000435,0.32253468627924553,0.32253468627924553,4.1744385725905886e-12,0.07013312668777694,0.07013312668777694,3.2152058793144533e-11,0.0,70.0,255.0,255.0,255.0
325,16.25,0.6162033785845115,0.6162033785845115,-12.00000000000019,0.32602198515885306,0.32602198515885306,4.405364961712621e-12,0.06915246234791006,0.06915246234791006,-1.1901590823981678e-11,0.0,70.0,255.0,255.0,255.0
326,16.3,0.6325910694603448,0.6325910694603448,-11.999999999999995,0.32944993251403654,0.32944993251403654,2.9842794901924208e-12,0.06777334435794646,0.06777334435794646,-3.232969447708456e-11,0.0,70.0,255.0,255.0,255.0
327,16.35,0.6491483718359151,0.6491483718359151,-11.999999999999892,0.3327993195946477,0.3327993195946477,1.1723955140041653e-12,0.06612291675213156,0.06612291675213156,-3.304023721284466e-11,0.0,70.0,255.0,255.0,255.0
328,16.400000000000002,0.6658710014198096,0.6658710014198096,-11.999999999999877,0.3360622241892497,0.3360622241892497,-3.197442310920451e-13,0.06443514631986336,0.06443514631986336,-2.291500322826323e-11,0.0,70.0,255.0,255.0,255.0
329,16.45,0.6827545942548401,0.6827545942548401,-11.999999999999924,0.33924283422663404,0.33924283422663404,-1.1191048088221578e-12,0.0629493413591975,0.0629493413591975,-8.526512829121202e-12,0.0,70.0,255.0,255.0,255.0
330,16.5,0.699795284842473,0.699795284842473,-11.99999999999999,0.34235715832516944,0.34235715832516944,-1.1723955140041653e-12,0.06189723973976102,0.06189723973976102,3.197442310920451e-12,0.0,70.0,255.0,255.0,255.0
331,16.55,0.716990310087357,0.716990310087357,-12.00000000000004,0.34543255820061014,0.34543255820061014,-7.993605777301127e-13,0.061391019256784585,0.061391019256784585,8.526512829121202e-12,0.0,70.0,255.0,255.0,255.0
332,16.6,0.734338540662534,0.734338540662534,-12.00000000000007,0.3484962602508479,0.3484962602508479,-3.197442310920451e-13,0.06131149941617231,0.06131149941617231,8.881784197001252e-12,0.0,70.0,255.0,255.0,255.0
333,16.650000000000002,0.7518399361124418,0.7518399361124418,-12.000000000000073,0.35156370814222737,0.35156370814222737,8.881784197001252e-14,0.06141716563390354,0.06141716563390354,6.217248937900877e-12,0.0,70.0,255.0,255.0,255.0
334,16.7,0.7694949114767567,0.7694949114767567,-12.00000000000006,0.35463797681423825,0.35463797681423825,3.019806626980426e-13,0.061456733982390155,0.061456733982390155,2.3092638912203256e-12,0.0,70.0,255.0,255.0,255.0
335,16.75,0.7873037337938656,0.7873037337938656,-12.000000000000043,0.3577093815404664,0.3577093815404664,3.197442310920451e-13,0.061178578692788754,0.061178578692788754,-8.881784197001252e-13,0.0,70.0,255.0,255.0,255.0
336,16.8,0.8052658496308034,0.8052658496308034,-12.000000000000028,0.36075583468351713,0.36075583468351713,2.1316282072803006e-13,0.06044980472222905,0.06044980472222905,-2.3092638912203256e-12,0.0,70.0,255.0,255.0,255.0
337,16.85,0.8233793172622174,0.8233793172622174,-12.000000000000021,0.3637543620126893,0.3637543620126893,8.881784197001252e-14,0.059357425909767336,0.059357425909767336,-2.1316282072803006e-12,0.0,70.0,255.0,255.0,255.0
338,16.900000000000002,0.8416412858320723,0.8416412858320723,-12.00000000000002,0.36669157727449386,0.36669157727449386,0.0,0.05808901165742508,0.05808901165742508,-1.7763568394002505e-12,0.0,70.0,255.0,255.0,255.0
339,16.95,0.8600484749896667,0.8600484749896667,-12.000000000000021,0.3695632631784318,0.3695632631784318,-8.881784197001252e-14,0.05683080895818593,0.05683080895818593,-1.0658141036401503e-12,0.0,70.0,255.0,255.0,255.0
340,17.0,0.8785976121499155,0.8785976121499155,-12.000000000000028,0.37237465817031246,0.37237465817031246,-1.0658141036401503e-13,0.05577240819288898,0.05577240819288898,1.7763568394002505e-13,0.0,70.0,255.0,255.0,255.0
341,17.05,0.897285940806698,0.897285940806698,-12.000000000000032,0.3751405039977207,0.3751405039977207,-7.105427357601002e-14,0.055015822460291464,0.055015822460291464,8.881784197001252e-13,0.0,70.0,255.0,255.0,255.0
342,17.1,0.9161116625496876,0.9161116625496876,-12.000000000000036,0.3778762404163416,0.3778762404163416,-1.7763568394002505e-14,0.05449516058126935,0.05449516058126935,8.881784197001252e-13,0.0,70.0,255.0,255.0,255.0
343,17.150000000000002,0.9350735648483322,0.9350735648483322,-12.000000000000034,0.38059002005584763,0.38059002005584763,1.7763568394002505e-14,0.05407126326111289,0.05407126326111289,5.329070518200751e-13,0.0,70.0,255.0,255.0,255.0
344,17.2,0.9541706645552723,0.9541706645552723,-12.000000000000034,0.3832833667424529,0.3832833667424529,3.552713678800501e-14,0.05361294393771976,0.05361294393771976,1.7763568394002505e-13,0.0,70.0,255.0,255.0,255.0
345,17.25,0.9734019015225774,0.9734019015225774,-12.00000000000003,0.3859513144496196,0.3859513144496196,3.552713678800501e-14,0.05299183515548034,0.05299183515548034,-3.552713678800501e-13,0.0,70.0,255.0,255.0,255.0
346,17.3,0.9927657960002343,0.9927657960002343,-12.00000000000003,0.3885825502580009,0.3885825502580009,0.0,0.05214033200995338,0.05214033200995338,-3.552713678800501e-13,0.0,70.0,255.0,255.0,255.0
347,17.35,1.0122601565483775,1.0122601565483775,-12.00000000000003,0.39116534765061495,0.39116534765061495,0.0,0.051104635727949876,0.051104635727949876,0.0,0.0,70.0,255.0,255.0,255.0
348,17.400000000000002,1.0318823307652958,1.0318823307652958,-12.00000000000003,0.3936930138307959,0.3936930138307959,0.0,0.04998323133560412,0.04998323133560412,0.0,0.0,70.0,255.0,255.0,255.0
349,17.45,1.0516294579314571,1.0516294579314571,-12.00000000000003,0.39616367078417536,0.39616367078417536,0.0,0.04887070200414456,0.04887070200414456,0.0,0.0,70.0,255.0,255.0,255.0
350,17.5,1.0714986978437133,1.0714986978437133,-12.00000000000003,0.39858008403121037,0.39858008403121037,0.0,0.047852232536893524,0.047852232536893524,0.0,0.0,70.0,255.0,255.0,255.0
351,17.55,1.0914874663345782,1.0914874663345782,-12.00000000000003,0.4009488940378647,0.4009488940378647,0.0,0.04697613621311714,0.04697613621311714,-1.7763568394002505e-13,0.0,70.0,255.0,255.0,255.0
352,17.6,1.1115935872474998,1.1115935872474998,-12.00000000000003,0.4032776976525221,0.4032776976525221,-1.7763568394002505e-14,0.04624359254457033,0.04624359254457033,0.0,0.0,70.0,255.0,255.0,255.0
353,17.650000000000002,1.1318152360998304,1.1318152360998304,-12.000000000000032,0.40557325329232174,0.40557325329232174,0.0,0.0456385153594141,0.0456385153594141,3.552713678800501e-13,0.0,70.0,255.0,255.0,255.0
354,17.7,1.152150912576732,1.152150912576732,-12.00000000000003,0.4078415491884635,0.4078415491884635,1.7763568394002505e-14,0.04514424804544781,0.04514424804544781,0.0,0.0,70.0,255.0,255.0,255.0
355,17.75,1.1725993910186767,1.1725993910186767,-12.00000000000003,0.4100876780968665,0.4100876780968665,0.0,0.044755225372838936,0.044755225372838936,-1.7763568394002505e-13,0.0,70.0,255.0,255.0,255.0
356,17.8,1.1931596803864186,1.1931596803864186,-12.00000000000003,0.4123170717257474,0.4123170717257474,0.0,0.044455635958096096,0.044455635958096096,0.0,0.0,70.0,255.0,255.0,255.0
357,17.85,1.2138310981912515,1.2138310981912515,-12.00000000000003,0.41453324169267614,0.41453324169267614,0.0,0.0441619264947235,0.0441619264947235,0.0,0.0,70.0,255.0,255.0,255.0
358,17.900000000000002,1.2346130045556862,1.2346130045556862,-12.00000000000003,0.41673326437521974,0.41673326437521974,0.0,0.04374093566519299,0.04374093566519299,0.0,0.0,70.0,255.0,255.0,255.0
359,17.95,1.2555044246287734,1.2555044246287734,-12.00000000000003,0.41890733525919543,0.41890733525919543,0.0,0.04305953192118572,0.04305953192118572,0.0,0.0,70.0,255.0,255.0,255.0
360,18.0,1.2765037380816058,1.2765037380816058,-12.00000000000003,0.4210392175673383,0.4210392175673383,0.0,0.041978893943595,0.041978893943595,0.0,0.0,70.0,255.0,255.0,255.0
361,18.05,1.2976083463855073,1.2976083463855073,-12.00000000000003,0.42310522465355493,0.42310522465355493,0.0,0.04044700760015285,0.04044700760015285,0.0,0.0,70.0,255.0,255.0,255.0
362,18.1,1.3188142605469613,1.3188142605469613,-12.00000000000003,0.4250839183273536,0.4250839183273536,0.0,0.03863224460005643,0.03863224460005643,0.0,0.0,70.0,255.0,255.0,255.0
363,18.150000000000002,1.3401167382182426,1.3401167382182426,-12.00000000000003,0.4269684491135606,0.4269684491135606,0.0,0.036835877178265086,0.036835877178265086,0.0,0.0,70.0,255.0,255.0,255.0
364,18.2,1.3615111054583173,1.3615111054583173,-12.00000000000003,0.4287675060451801,0.4287675060451801,0.0,0.03536317205552475,0.03536317205552475,0.0,0.0,70.0,255.0,255.0,255.0
365,18.25,1.3829934888227606,1.3829934888227606,-12.00000000000003,0.43050476631911305,0.43050476631911305,0.0,0.03451316155635986,0.03451316155635986,0.0,0.0,70.0,255.0,255.0,255.0
366,18.3,1.4045615820902286,1.4045615820902286,-12.00000000000003,0.4322188222008161,0.4322188222008161,0.0,0.03442393270858268,0.03442393270858268,0.0,0.0,70.0,255.0,255.0,255.0
367,18.35,1.4262153710428422,1.4262153710428422,-12.00000000000003,0.4339471595899713,0.4339471595899713,0.0,0.03490014405627129,0.03490014405627129,0.0,0.0,70.0,255.0,255.0,255.0
368,18.400000000000002,1.4479562980492258,1.4479562980492258,-12.00000000000003,0.4357088366064432,0.4357088366064432,0.0,0.03556282834942248,0.03556282834942248,0.0,0.0,70.0,255.0,255.0,255.0
369,18.45,1.4697862547034866,1.4697862547034866,-12.00000000000003,0.43750344242491357,0.43750344242491357,0.0,0.03602223207122002,0.03602223207117561,0.0,0.0,70.0,255.0,255.0,255.0
370,18.5,1.4917066422917171,1.4917066422917171,-12.00000000000003,0.4393110598135652,0.4393110598135608,0.0,0.035896478478725236,0.035896478478725236,0.0,0.0,70.0,255.0,255.0,255.0
371,18.55,1.513717360684843,1.5137173606848426,-12.00000000000003,0.4410930902727861,0.4410930902727861,0.0,0.03499068813885842,0.034990688138947235,0.0,0.0,70.0,255.0,255.0,255.0
372,18.6,1.5358159513189957,1.5358159513189957,-12.00000000000003,0.44281012862745106,0.4428101286274555,0.0,0.033457995025654164,0.033457995025654164,0.0,0.0,70.0,255.0,255.0,255.0
373,18.650000000000002,1.5579983735475882,1.5579983735475882,-12.00000000000003,0.4444388897753515,0.4444388897753515,0.0,0.031621993573294205,0.031621993573249796,0.0,0.0,70.0,255.0,255.0,255.0
374,18.7,1.5802598402965309,1.5802598402965309,-12.00000000000003,0.4459723279847805,0.4459723279847805,0.0,0.029814473086409166,0.029814473086409166,0.0,0.0,70.0,255.0,255.0,255.0
375,18.75,1.6025956063460662,1.6025956063460662,-12.00000000000003,0.4474203370839924,0.4474203370839924,0.0,0.02837290588058039,0.02837290588058039,0.0,0.0,70.0,255.0,255.0,255.0
376,18.8,1.6250018740049301,1.6250018740049301,-12.00000000000003,0.4488096185728385,0.4488096185728385,0.0,0.02747886252121301,0.027478862521235214,0.0,0.0,70.0,255.0,255.0,255.0
377,18.85,1.64747656820335,1.64747656820335,-12.00000000000003,0.4501682233361137,0.45016822333611595,0.0,0.027020603114102926,0.02702060311412513,0.0,0.0,70.0,255.0,255.0,255.0
378,18.900000000000002,1.6700186963385415,1.6700186963385417,-12.00000000000003,0.4515116788842488,0.45151167888425103,0.0,0.026758148406602622,0.026758148406558213,0.0,0.0,70.0,255.0,255.0,255.0
379,18.95,1.692627736091775,1.6926277360917752,-12.00000000000003,0.452844038176774,0.45284403817677177,0.0,0.026458989802136124,0.02645898980206951,0.0,0.0,70.0,255.0,255.0,255.0
380,19.0,1.715303100156219,1.715303100156219,-12.00000000000003,0.4541575778644624,0.454157577864458,0.0,0.025879963266906003,0.0258799632668838,0.0,0.0,70.0,255.0,255.0,255.0
381,19.05,1.7380434938782212,1.738043493878221,-12.00000000000003,0.4554320345034646,0.45543203450346015,0.0,0.024894514456708094,0.0248945144567303,0.0,0.0,70.0,255.0,255.0,255.0
382,19.1,1.7608463036065654,1.760846303606565,-12.00000000000003,0.45664702931013323,0.456647029310131,0.0,0.023623228881697322,0.023623228881763936,0.0,0.0,70.0,255.0,255.0,255.0
383,19.150000000000002,1.7837081968092345,1.783708196809234,-12.00000000000003,0.4577943573916343,0.45779435739163654,0.0,0.022300937276176214,0.022300937276287236,0.0,0.0,70.0,255.0,255.0,255.0
384,19.200000000000003,1.8066257393457288,1.8066257393457286,-12.00000000000003,0.45887712303775086,0.45887712303775974,0.0,0.021149940665354805,0.021149940665443623,0.0,0.0,70.0,255.0,255.0,255.0
385,19.25,1.8295959091130096,1.82959590911301,-12.00000000000003,0.4599093514581698,0.4599093514581809,0.0,0.020395166459596936,0.020395166459596936,0.0,0.0,70.0,255.0,255.0,255.0
386,19.3,1.8526166744915458,1.8526166744915467,-12.00000000000003,0.46091663968371055,0.46091663968371943,0.0,0.020143452612186863,0.020143452612098045,0.0,0.0,70.0,255.0,255.0,255.0
