idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
244,12.200000000000001,4.869101217884921e-51,2.6723133321713133e-19,-13.519944894125532,-3.9711017602154014e-49,-2.1794634579073983e-17,-0.925054812318109,-4.296818714953031e-48,-2.3582269959218535e-16,0.23396229273746627,0.0,70.0,255.0,255.0,255.0
245,12.25,-2.1133017844723972e-50,-1.1598453761452475e-18,-13.565905336272918,-5.856553699891279e-49,-3.214257792651743e-17,-0.9133080961191986,-1.5537799786786187e-48,-8.527625051276685e-17,0.23619954500091467,0.0,70.0,255.0,255.0,255.0
246,12.3,-5.369643578102787e-50,-2.9470264594346125e-18,-13.611275703737451,-5.52488173889402e-49,-3.032225963035067e-17,-0.9014348578180176,4.2927933782209446e-48,2.3560177666340896e-16,0.23902503581822998,0.0,70.0,255.0,255.0,255.0
247,12.350000000000001,-7.638183523366418e-50,-4.192071339180315e-18,-13.65604882205472,-1.5637603216703338e-49,-8.582400260176532e-18,-0.8894055925373756,1.134589194902624e-47,6.226976389274678e-16,0.24234220814793872,0.0,70.0,255.0,255.0,255.0
248,12.4,-6.93340389977312e-50,-3.805266485452266e-18,-13.700216262991189,5.82101021013222e-49,3.1947504262396127e-17,-0.8772006370032237,1.6384113852820417e-47,8.99210838416782e-16,0.24594186302699939,0.0,70.0,255.0,255.0,255.0
249,12.450000000000001,-1.817173313234198e-50,-9.97320912940702e-19,-13.743768885755042,1.4820353531150083e-48,8.133868358150166e-17,-0.8648114062346757,1.6035945755117518e-47,8.801022964560888e-16,0.249596836266619,0.0,70.0,255.0,255.0,255.0
250,12.5,7.886949631376963e-50,4.3286018726978996e-18,-13.786697403614657,2.185695596524974e-48,1.1995773390800501e-16,-0.8522409533765618,5.798785824211883e-48,3.182552995926176e-16,0.25309495208833965,0.0,70.0,255.0,255.0,255.0
251,12.55,2.0039782652015542e-49,1.0998452477859799e-17,-13.828992981092698,2.0619139355361966e-48,1.1316421354076343e-16,-0.8395019110258417,-1.60209229939158e-47,-8.792778008613388e-16,0.2563094857894299,0.0,70.0,255.0,255.0,255.0
252,12.600000000000001,2.850608898673893e-49,1.5645023226774244e-17,-13.87064759471724,5.836032971333937e-49,3.202995382187112e-17,-0.8266100047976188,-4.234344521095259e-47,-2.3239392262304907e-15,0.25920709839386546,0.0,70.0,255.0,255.0,255.0
253,12.65,2.587581562334948e-49,1.420144786004691e-17,-13.91165398157246,-2.172430585559062e-48,-1.1922970908228566e-16,-0.8135812011864552,-6.114634533571886e-47,-3.355900535688037e-15,0.26177649513705603,0.0,70.0,255.0,255.0,255.0
254,12.700000000000001,6.781783131148312e-50,3.722052318545677e-18,-13.952005714835886,-5.531031236438492e-48,-3.035600997469326e-16,-0.8004323552839132,-5.984696430551706e-47,-3.284586486232167e-15,0.26401138783871403,0.0,70.0,255.0,255.0,255.0
255,12.75,-2.9434496741035445e-49,-1.615456211464635e-17,-13.991697217100851,-8.157127016110768e-48,-4.476883577055024e-16,-0.7871800624025838,-2.1641363318168935e-47,-1.187744947857704e-15,0.26590866529350166,0.0,70.0,255.0,255.0,255.0
256,12.8,-7.478948702995937e-49,-4.104678345200457e-17,-14.030723721076145,-7.695167568255386e-48,-4.22334594532703e-16,-0.773841488754563,5.979089859744229e-47,3.2815094267819445e-15,0.2674949697432538,0.0,70.0,255.0,255.0,255.0
257,12.850000000000001,-1.063861724235893e-48,-5.838802156791665e-17,-14.069081365976308,-2.178037156366539e-48,-1.1953741502730794e-16,-0.7604305654282584,1.5802788889478408e-46,8.673059265994493e-15,0.26891107659725577,0.0,70.0,255.0,255.0,255.0
258,12.9,-9.656985859362476e-49,-5.300052495473537e-17,-14.10676677761897,8.107621321223024e-48,4.449713320667464e-16,-0.7469503810948375,2.2820126749005497e-46,1.2524391304335366e-14,0.27039383474605216,0.0,70.0,255.0,255.0,255.0
259,12.950000000000001,-2.530995921135904e-49,-1.3890888361242008e-17,-14.143776404085791,2.0642089592638959e-47,1.1329017154062287e-15,-0.7333911819536532,2.2335191146695064e-46,1.2258243648472586e-14,0.2721955610965665,0.0,70.0,255.0,255.0,255.0
260,13.0,1.0985103733276483e-48,6.028964658588751e-17,-14.180105895814336,3.044281246791809e-47,1.670795696914005e-15,-0.7197308249851808,8.076666744846384e-47,4.432724491838198e-15,0.2745584053847949,0.0,70.0,255.0,255.0,255.0
261,13.05,2.791181654678219e-48,1.531886813301585e-16,-14.21574948658431,2.8718756337485343e-47,1.5761741645900485e-15,-0.7059353414151737,-2.2314267139585312e-46,-1.2246759906266438e-14,0.2775916608793949,0.0,70.0,255.0,255.0,255.0
262,13.100000000000001,3.970386007076183e-48,2.1790706304489237e-16,-14.250699429955853,8.128545328332775e-48,4.46119706287361e-16,-0.6919716588972413,-5.897681103681838e-46,-3.236829783774748e-14,0.28113964416913717,0.0,70.0,255.0,255.0,255.0
263,13.15,3.6040361875114964e-48,1.978006519588946e-16,-14.284946652474034,-3.0258054699333047e-47,-1.6606556191846999e-15,-0.67782137699826,-8.516587246245011e-46,-4.6741664681653435e-14,0.28489543860530375,0.0,70.0,255.0,255.0,255.0
264,13.200000000000001,9.445805371428777e-49,5.184150112642238e-17,-14.31848156765568,-7.703732713411733e-47,-4.228046761877982e-15,-0.663482115036711,-8.335606815622853e-46,-4.574838810765818e-14,0.2885341067022651,0.0,70.0,255.0,255.0,255.0
265,13.25,-4.099696525900237e-48,-2.250040242289036e-16,-14.351294863977705,-1.1361412285556159e-46,-6.235494429950518e-15,-0.6489679663280334,-3.014253064756861e-46,-1.6543153019495093e-14,0.2917337038439882,0.0,70.0,255.0,255.0,255.0
266,13.3,-1.041683174841328e-47,-5.717079418686294e-16,-14.383378364288482,-1.0717985778168594e-46,-5.8823620638274916e-15,-0.6343087446523121,8.327797869859708e-46,4.57055301982838e-14,0.29432561284643555,0.0,70.0,255.0,255.0,255.0
267,13.350000000000001,-1.4817682304068832e-47,-8.132402306116528e-16,-14.414725738442936,-3.03361441569645e-47,-1.6649414101221377e-15,-0.6195354050433899,2.2010445525779505e-45,1.2080013208499543e-13,0.2964193910141688,0.0,70.0,255.0,255.0,255.0
268,13.4,-1.345044616410973e-47,-7.382020828808432e-16,-14.445331904792821,1.1292459747610914e-46,6.197651144672054e-15,-0.6046668055508952,3.178433631007948e-45,1.7444226742227837e-13,0.2982545273827242,0.0,70.0,255.0,255.0,255.0
269,13.450000000000001,-3.5252225564579176e-48,-1.9347511614444734e-16,-14.475192418998025,2.875072189438303e-46,1.5779285332105698e-14,-0.5897099523051175,3.1108908147821905e-45,1.7073530878216005e-13,0.3000750983423117,0.0,70.0,255.0,255.0,255.0
270,13.5,1.5300275730273298e-47,8.397264503297268e-16,-14.504302900023333,4.240136789543282e-46,2.3271182022888058e-14,-0.5746592957166641,1.1249345584542806e-45,6.173988758614219e-14,0.3021347512678574,0.0,70.0,255.0,255.0,255.0
271,13.55,3.88761453389749e-47,2.1336430861443586e-15,-14.532658348569692,4.000006747892584e-46,2.1953274090719917e-14,-0.5594964771783317,-3.107976476548029e-45,-1.705753608868688e-13,0.3045714355195628,0.0,70.0,255.0,255.0,255.0
272,13.600000000000001,5.530034320919914e-47,3.0350538594017184e-15,-14.560252547741166,1.132160312995253e-46,6.2136459342011776e-15,-0.5442021521647078,-8.214410099943615e-45,-4.5083223050223436e-13,0.3072982230078125,0.0,70.0,255.0,255.0,255.0
273,13.65,5.019774846892743e-47,2.7550076795644764e-15,-14.587078563786163,-4.214403352051032e-46,-2.312994895950352e-14,-0.5287666548775505,-1.186207579940729e-44,-6.510274050074598e-13,0.3101326989510156,0.0,70.0,255.0,255.0,255.0
274,13.700000000000001,1.315630968868882e-47,7.220589634513664e-16,-14.613129213228921,-1.0729915486412038e-45,-5.888909456654481e-14,-0.5131888822696062,-1.1610002577566478e-44,-6.371928470209823e-13,0.31290461414954507,0.0,70.0,255.0,255.0,255.0
275,13.75,-5.710140639519296e-47,-3.1339017770900057e-15,-14.638397452013123,-1.5824405929617513e-45,-8.684923366160175e-14,-0.497476193462596,-4.198312927341438e-45,-2.304163973250737e-13,0.315439365677328,0.0,70.0,255.0,255.0,255.0
276,13.8,-1.4508774960748632e-46,-7.962864402708808e-15,-14.662876832575181,-1.4928228413753476e-45,-8.193073429905218e-14,-0.48164494570187344,1.159912611920614e-44,6.365959133491916e-13,0.3176487849344767,0.0,70.0,255.0,255.0,255.0
277,13.850000000000001,-2.0638369053272773e-46,-1.1326975206995223e-14,-14.68656194658331,-4.225279810411371e-46,-2.318964232668259e-14,-0.4657113149691483,3.065659584719652e-44,1.682528789923942e-12,0.31963042091600613,0.0,70.0,255.0,255.0,255.0
278,13.9,-1.8734054771160004e-46,-1.0281828635377067e-14,-14.709447964072096,1.572836743344304e-45,8.632214469334201e-14,-0.4496819036102728,4.4269869566621235e-44,2.429667352607562e-12,0.32157197285016537,0.0,70.0,255.0,255.0,255.0
279,13.950000000000001,-4.910001619829732e-47,-2.694760737661022e-15,-14.731530136944338,4.004458975620986e-45,2.197770929340736e-13,-0.43355411768413177,4.332911949548372e-44,2.378036079301768e-12,0.3236463051996097,0.0,70.0,255.0,255.0,255.0
280,14.0,2.131053498504986e-46,1.1695880658030293e-14,-14.752803375840509,5.905748692892677e-45,3.2412575262351885e-13,-0.41731727309031186,1.566831715091148e-44,8.599257017141506e-13,0.3259957114323697,0.0,70.0,255.0,255.0,255.0
281,14.05,5.4147485309097045e-46,2.9717814524690864e-14,-14.773261864253369,5.571290690712134e-45,3.0576966310548866e-13,-0.4009545465408948,-4.3288528000276524e-44,-2.375808292509896e-12,0.3286943105242912,0.0,70.0,255.0,255.0,255.0
282,14.100000000000001,7.70234418921712e-46,4.2272846968579163e-14,-14.792898830494599,1.576895892865024e-45,8.654492337252923e-14,-0.38444784203788274,-1.1441197328884249e-43,-6.27928292919353e-12,0.3317338462418107,0.0,70.0,255.0,255.0,255.0
283,14.15,6.991644423774729e-46,3.837230686194379e-14,-14.811706648457157,-5.869906638172114e-45,-3.2215862981386434e-13,-0.36778116191671373,-1.6521740246707764e-43,-9.067642005422784e-12,0.33506397841147617,0.0,70.0,255.0,255.0,255.0
284,14.200000000000001,1.8324375510450052e-46,1.0056983987192727e-14,-14.82967694668627,-1.4944844353842741e-44,-8.202192771697493e-13,-0.3509414441967351,-1.6170647540436842e-43,-8.874951470186093e-12,0.33864461726551554,0.0,70.0,255.0,255.0,255.0
285,14.25,-7.953199930068014e-46,-4.3649620855031146e-14,-14.84680079287683,-2.2040554178608956e-44,-1.2096537768324738e-12,-0.3339167001901622,-5.847495567630444e-44,-3.2092864095315354e-12,0.34254981656616224,0.0,70.0,255.0,255.0,255.0
286,14.3,-2.0208116627563952e-45,-1.1090839369605465e-13,-14.863068616705286,-2.0792339921473185e-44,-1.1411479181229028e-12,-0.3166864625401189,1.6155498588189993e-43,8.866637256690395e-12,0.3467668867216389,0.0,70.0,255.0,255.0,255.0
287,14.350000000000001,-2.87455398515412e-45,-1.5776441266732144e-13,-14.878469439130843,-5.885055590418962e-45,-3.2299005116343423e-13,-0.2992400115179983,4.269912973081734e-43,2.343460292685018e-11,0.3508040775678012,0.0,70.0,255.0,255.0,255.0
288,14.4,-2.6093172217982915e-45,-1.4320739881239807e-13,-14.892992617857086,2.190678980934416e-44,1.2023123745621152e-12,-0.2816060547833388,6.165997403016894e-43,3.3840900669083584e-11,0.3538830692145112,0.0,70.0,255.0,255.0,255.0
289,14.450000000000001,-6.8387500421970385e-46,-3.75331752111099e-14,-14.906630044609177,5.577491843974998e-44,3.0611000157449245e-12,-0.26385170459654717,6.034967821219898e-43,3.312176980144261e-11,0.35517457305527245,0.0,70.0,255.0,255.0,255.0
290,14.5,2.968174622176707e-45,1.6290260276209435e-13,-14.91937778831674,8.225646802154315e-44,4.514489354706377e-12,-0.24608859747781153,2.1823150555430624e-43,1.1977219936411975e-11,0.3534249756837582,0.0,70.0,255.0,255.0,255.0
291,14.55,7.541771797934611e-45,4.139157602595278e-13,-14.931238904356958,7.75980689951806e-44,4.258822009386122e-12,-0.22850920702817135,-6.0293141552732346e-43,-3.3090740734251685e-11,0.34821800272997194,0.0,70.0,255.0,255.0,255.0
292,14.600000000000001,1.0727981521694767e-44,5.887848037007066e-13,-14.942228709019558,2.19633264688108e-44,1.205415281281208e-12,-0.21126679720481434,-1.5935532159438505e-42,-8.74591287782072e-11,0.3419990276357865,0.0,70.0,255.0,255.0,255.0
293,14.65,9.73810444481569e-45,5.344572883876486e-13,-14.95236558407744,-8.175725259920446e-44,-4.4870908684345985e-12,-0.1943093042645927,-2.3011815587396796e-42,-1.2629596067091155e-10,0.3388545605815807,0.0,70.0,255.0,255.0,255.0
294,14.700000000000001,2.5522562617743198e-45,1.4007571685724665e-13,-14.961659639446017,-2.0815482940515716e-43,-1.1424180785809948e-11,-0.17738134114665627,-2.2522806530835923e-42,-1.2361212773558429e-10,0.3429765310722033,0.0,70.0,255.0,255.0,255.0
295,14.75,-1.1077378495700025e-44,-6.079607901933462e-13,-14.970103718192105,-3.069853179075637e-43,-1.6848303641993027e-11,-0.16001165115737237,-8.144510665409208e-43,-4.46995933361163e-11,0.35974990773830484,0.0,70.0,255.0,255.0,255.0
296,14.8,-2.814627552898205e-44,-1.5447546473420562e-12,-14.977660804561754,-2.8959993605924925e-43,-1.589414011942158e-11,-0.14140635037282578,2.2501706762273953e-42,1.2349632568031635e-10,0.3911687480469439,0.0,70.0,255.0,255.0,255.0
297,14.850000000000001,-4.003737210162495e-44,-2.1973748021355044e-12,-14.984244353229387,-8.196825028482414e-44,-4.49867107396139e-12,-0.12089477635267798,5.94722156646723e-42,3.264019121859785e-10,0.4288622827509414,0.0,70.0,255.0,255.0,255.0
298,14.9,-3.6343100557464466e-44,-1.994621754738195e-12,-14.989750282197022,3.0512222058747378e-43,1.6746051099176272e-11,-0.09852012209773164,8.588126494657024e-42,4.713429420145624e-10,0.458542791022154,0.0,70.0,255.0,255.0,255.0
299,14.950000000000001,-9.525150042877573e-45,-5.22769692217877e-13,-14.99409636543916,7.768443991808784e-43,4.2635623127494854e-11,-0.07504049725046258,8.405625830212377e-42,4.613267411408947e-10,0.46681841687536973,0.0,70.0,255.0,255.0,255.0
300,15.0,4.134133936062338e-44,2.2689405580112904e-12,-14.997254331922068,1.1456848036087116e-42,6.287872521326575e-11,-0.05183828041019467,3.039572760609376e-42,1.668211534080534e-10,0.44162182692968344,0.0,70.0,255.0,255.0,255.0
301,15.05,1.0504333031799359e-43,5.7651028291086975e-12,-14.99928019348018,1.080801675241816e-42,5.93177384683002e-11,-0.030878314557494235,-8.39775128938226e-42,-4.608945619870137e-10,0.3778758628916634,0.0,70.0,255.0,255.0,255.0
302,15.100000000000001,1.4942150688480499e-43,8.20071440484131e-12,-15.000342163377818,3.059096746704856e-43,1.6789269014564375e-11,-0.014050694121028329,-2.219533304992507e-41,-1.2181485199657065e-09,0.28452592061523063,0.0,70.0,255.0,255.0,255.0
303,15.15,1.3563429778504214e-43,7.444029730565135e-12,-15.000685262892283,-1.1387316297506909e-42,-6.249711352827048e-11,-0.002425722495971172,-3.205132441988842e-41,-1.7590758073873385e-09,0.1790399163557055,0.0,70.0,255.0,255.0,255.0
304,15.200000000000001,3.5548343909735893e-44,1.9510030520142613e-12,-15.000584735627415,-2.899222767318357e-42,-1.591183117241695e-10,0.00385329751454222,-3.13702226677659e-41,-1.721694836827994e-09,0.08013600189222814,0.0,70.0,255.0,255.0,255.0
305,15.25,-1.5428797894679354e-43,-8.467801441851815e-12,-15.000299933140829,-4.2757538965272813e-42,-2.346665972110699e-10,0.005587877693251642,-1.1343839975896576e-41,-6.225850202960975e-10,0.005734066592744114,0.0,70.0,255.0,255.0,255.0
306,15.3,-3.920270457429923e-43,-2.1515656669092733e-11,-15.00002594785809,-4.0336067649080143e-42,-2.2137681375377925e-10,0.004426704173816631,3.134083448130163e-41,1.7200819222677384e-09,-0.034587537608388175,0.0,70.0,255.0,255.0,255.0
307,15.350000000000001,-5.57648655437595e-43,-3.060548281722974e-11,-14.999857262723447,-1.1416704483971181e-42,-6.265840498429608e-11,0.002129123932412824,8.283411063323303e-41,4.5461921676768495e-09,-0.04468046404539905,0.0,70.0,255.0,255.0,255.0
308,15.4,-5.061940905827041e-43,-2.778149716752234e-11,-14.999813035464848,4.249804298415288e-42,2.332424030139057e-10,-4.134223072327359e-05,1.1961717118489667e-40,6.56496028753479e-09,-0.034469356212163405,0.0,70.0,255.0,255.0,255.0
309,15.450000000000001,-1.326682255960662e-43,-7.281242515839167e-12,-14.99986139694652,1.0820046670092549e-41,5.93837623769183e-10,-0.0013178116888035163,1.1707526484085126e-40,6.425452606171079e-09,-0.014718321880913265,0.0,70.0,255.0,255.0,255.0
310,15.5,5.7581057642655096e-43,3.1602265209395966e-11,-14.999944816633729,1.5957330782500415e-41,8.757876636310137e-10,-0.0015131744188146001,4.233578714297698e-41,2.323518927776337e-09,0.002808619984939753,0.0,70.0,255.0,255.0,255.0
311,15.55,1.4630648526539755e-42,8.02975238472622e-11,-15.0000127143884,1.5053625384390247e-41,8.261895165468167e-10,-0.001036949690309541,-1.1696558663582415e-40,-6.419433127083934e-09,0.011058902928517966,0.0,70.0,255.0,255.0,255.0
312,15.600000000000001,2.0811731148655758e-42,1.1422121686407764e-10,-15.00004851160276,4.2607721189179996e-42,2.338443509226203e-10,-0.0004072841259628035,-3.091411094830071e-40,-1.6966620150741693e-08,0.01146362787487476,0.0,70.0,255.0,255.0,255.0
313,15.65,1.8891420645457755e-42,1.0368195893952423e-10,-15.000053442800997,-1.5860485563910465e-41,-8.704724985273525e-10,0.00010941309717793501,-4.4641736031969834e-40,-2.4500765342751826e-08,0.007938487511438552,0.0,70.0,255.0,255.0,255.0
314,15.700000000000001,4.951245584745293e-43,2.7173967011342385e-11,-15.000037570293042,-4.038096391305184e-41,-2.2162321833525627e-09,0.0003865646251810517,-4.369308366956392e-40,-2.398011558785633e-08,0.003003579337779172,0.0,70.0,255.0,255.0,255.0
315,15.75,-2.148954326759409e-42,-1.1794125939573206e-10,-15.000014786338479,-5.955356923347439e-41,-3.268484057312986e-09,0.0004097710309558522,-1.5799930859601132e-40,-8.67149069080925e-09,-0.0010871479306118204,0.0,70.0,255.0,255.0,255.0
316,15.8,-5.4602323648729095e-42,-2.996744387199562e-10,-14.999996593189946,-5.618089477265297e-41,-3.0833812524334878e-09,0.0002778498321198697,4.36521512061995e-40,2.3957650586068002e-08,-0.003006395782989557,0.0,70.0,255.0,255.0,255.0
317,15.850000000000001,-7.767043804024706e-42,-4.2627938463908083e-10,-14.999987001355267,-1.5901418027274892e-41,-8.727189987061855e-10,0.0001091314526568965,1.1537303272987904e-39,6.332028843528964e-08,-0.003071669831733459,0.0,70.0,255.0,255.0,255.0
318,15.9,-7.050374167600399e-42,-3.8694633859057473e-10,-14.99998568004468,5.919213795722606e-41,3.248647591095477e-09,-2.931715105347621e-05,1.666052270093899e-39,9.143810108347265e-08,-0.0021271113180176826,0.0,70.0,255.0,255.0,255.0
319,15.950000000000001,-1.8478300083020993e-42,-1.0141462552953313e-10,-14.999989933070372,1.5070380898211503e-40,8.271091109641079e-09,-0.00010357967914487176,1.630648081941722e-39,8.949500974525514e-08,-0.0008048066575838675,0.0,70.0,255.0,255.0,255.0
320,16.0,8.020006730611105e-42,4.4016277237353324e-10,-14.999996038012595,2.2225694615139826e-40,1.2198148565620991e-08,-0.00010979781681186296,5.896614472410746e-40,3.2362443835461e-08,0.0002913004101046113,0.0,70.0,255.0,255.0,255.0
321,16.05,2.037786460683773e-41,1.118400231032566e-09,-15.000000912852054,2.096699537062225e-40,1.150733549318718e-08,-7.444963813441063e-05,-1.629120461612161e-39,-8.941116921718834e-08,0.0008055613221813474,0.0,70.0,255.0,255.0,255.0
322,16.1,2.8987002101233354e-41,1.5908963216922514e-09,-15.000003482976409,5.934489999018218e-41,3.2570316439021564e-09,-2.9241684593728223e-05,-4.30578019971216e-39,-2.3631453359041728e-07,0.0008230514509932618,0.0,70.0,255.0,255.0,255.0
323,16.150000000000002,2.631235460585595e-41,1.4441033954227817e-09,-15.000003837020513,-2.2090806626499357e-40,-1.212411786585455e-08,7.855506964915548e-06,-6.217791720055903e-39,-3.412516389911391e-07,0.0005699577597439998,0.0,70.0,255.0,255.0,255.0
324,16.2,6.896195474733994e-42,3.7848453510679637e-10,-15.000002697425712,-5.6243427201540815e-40,-3.086813225521175e-08,2.7754091380671753e-05,-6.08566149107125e-39,-3.339999233931644e-07,0.0002156472936221121,0.0,70.0,255.0,255.0,255.0
325,16.25,-2.9931072595684873e-41,-1.6427098300983936e-09,-15.000001061611375,-8.294742153721186e-40,-4.552411020517099e-08,2.942023632712676e-05,-2.2006464803682924e-39,-1.207782846510351e-07,-7.805370945135337e-05,0.0,70.0,255.0,255.0,255.0
326,16.3,-7.605122606247788e-41,-4.173926485410302e-09,-14.99999975540208,-7.824989200522374e-40,-4.294596072031526e-08,1.9948720435536416e-05,6.07996033438664e-39,3.336870262826852e-07,-0.0002158495055581966,0.0,70.0,255.0,255.0,255.0
327,16.35,-1.0818096460090862e-40,-5.93730590212992e-09,-14.999999066739331,-2.214781819334546e-40,-1.2155407576902468e-08,7.835285771307099e-06,1.6069390471549847e-38,8.819378459263791e-07,-0.00022053597188431695,0.0,70.0,255.0,255.0,255.0
328,16.400000000000002,-9.819904425582334e-41,-5.389467243100549e-09,-14.999998971873502,8.244401271027474e-40,4.524782387232266e-08,-2.1048767528952794e-06,2.3205114610129717e-38,1.2735684548810844e-06,-0.0001527197213135878,0.0,70.0,255.0,255.0,255.0
329,16.45,-2.5736951890633874e-41,-1.4125235148976542e-09,-14.999999277227007,2.0990332790795172e-39,1.1520143791120596e-07,-7.436686360051681e-06,2.2711997882343294e-38,1.2465046838274032e-06,-5.7782518148030704e-05,0.0,70.0,255.0,255.0,255.0
330,16.5,1.117042836521284e-40,6.130676548020046e-09,-14.999999715542138,3.095639915337077e-39,1.6989829225506299e-07,-7.88312856769835e-06,8.212924474232097e-39,4.5075069476867913e-07,2.091442823370926e-05,0.0,70.0,255.0,255.0,255.0
331,16.55,2.8382703964307387e-40,1.5577305710608645e-08,-15.000000065539863,2.920325726502727e-39,1.6027650738807387e-07,-5.345243536680755e-06,-2.2690720875934413e-38,-1.2453369359135521e-06,5.783670058434609e-05,0.0,70.0,255.0,255.0,255.0
332,16.6,4.037368563024011e-40,2.2158327286827436e-08,-15.000000250066492,8.265678277436355e-40,4.536459866370775e-08,-2.0994585092637408e-06,-5.997178168648723e-38,-3.291436850115099e-06,5.9092436011098926e-05,0.0,70.0,255.0,255.0,255.0
333,16.650000000000002,3.6648382241743742e-40,2.011376557697942e-08,-15.000000275485714,-3.076852442145996e-39,-1.6886717762343605e-07,5.640000644291376e-07,-8.660266672046296e-38,-4.7530221805331976e-06,4.092112639852985e-05,0.0,70.0,255.0,255.0,255.0
334,16.7,9.605161208780152e-41,5.27160952448383e-09,-15.000000193666486,-7.83369884430266e-39,-4.29937619389612e-07,1.9926541305892442e-06,-8.476233003830194e-38,-4.652018811916449e-06,1.548277843710366e-05,0.0,70.0,255.0,255.0,255.0
335,16.75,-4.168860620128288e-40,-2.2879996361981782e-08,-15.000000076220301,-1.155308544597619e-38,-6.34069058815081e-07,2.1122779081395038e-06,-3.065105141656011e-38,-1.6822244944236834e-06,-5.604004726933454e-06,0.0,70.0,255.0,255.0,255.0
336,16.8,-1.0592569325098174e-39,-5.813529635702428e-08,-14.999999982438695,-1.0898803985958672e-38,-5.981600688319804e-07,1.4322536578958989e-06,8.468292316935095e-38,4.647660717371523e-06,-1.549729713445913e-05,0.0,70.0,255.0,255.0,255.0
337,16.85,-1.506766460608696e-39,-8.269600324517983e-08,-14.999999932994935,-3.0847931290410946e-39,-1.693029870779287e-07,5.625481946935906e-07,2.2381773627439907e-37,1.228380955453402e-05,-1.583377020608623e-05,0.0,70.0,255.0,255.0,255.0
338,16.900000000000002,-1.3677362454139269e-39,-7.506559506481715e-08,-14.999999926183875,1.1482969641481237e-38,6.302208866214217e-07,-1.5112336271272397e-07,3.2320555227172233e-37,1.7738520267251703e-05,-1.0964782504174764e-05,0.0,70.0,255.0,255.0,255.0
339,16.95,-3.584694964605723e-40,-1.9673914583037653e-08,-14.999999948107272,2.923576209813114e-38,1.6045490396472418e-06,-5.339300557238857e-07,3.1633732227086457e-37,1.736157056383839e-05,-4.148598087283517e-06,0.0,70.0,255.0,255.0,255.0
340,17.0,1.555839964399187e-39,8.538930889990705e-08,-14.99999997957688,4.3116701868567693e-38,2.3663779430052605e-06,-5.659831714410757e-07,1.1439128119200824e-37,6.278147282926052e-06,1.5015883647606643e-06,0.0,70.0,255.0,255.0,255.0
341,17.05,3.953200690396197e-39,2.169638797174884e-07,-15.000000004705589,4.0674890217331964e-38,2.232363767939847e-06,-3.837712192478193e-07,-3.1604097180146986e-37,-1.7345305933572543e-05,4.152488486397488e-06,0.0,70.0,255.0,255.0,255.0
342,17.1,5.623328986132384e-39,3.0862568569389177e-07,-15.000000017954003,1.1512604688420707e-38,6.318473496480063e-07,-1.5073432280132693e-07,-8.352991634111093e-37,-4.5843801368020975e-05,4.242645879060092e-06,0.0,70.0,255.0,255.0,255.0
343,17.150000000000002,5.1044611592382676e-39,2.8014861468228904e-07,-15.000000019779021,-4.285502612377897e-38,-2.3520163688622505e-06,4.0493368658189866e-08,-1.2062195423664253e-36,-6.620105888847362e-05,2.9380048616189924e-06,0.0,70.0,255.0,255.0,255.0
344,17.2,1.3378263737544868e-39,7.342404880766672e-08,-15.000000013904666,-1.0910934954822184e-37,-5.9882585391993555e-06,1.4306616336057232e-07,-1.1805869590451555e-36,-6.479426344343713e-05,1.111613734394723e-06,0.0,70.0,255.0,255.0,255.0
345,17.25,-5.8064737955839173e-39,-3.1867723923764656e-07,-15.000000005472405,-1.6091372202829451e-37,-8.831442713205963e-06,1.5165474209766217e-07,-4.269140733514729e-37,-2.34303646372805e-05,-4.02349975558991e-07,0.0,70.0,255.0,255.0,255.0
346,17.3,-1.4753545829074967e-38,-8.097202225129295e-07,-14.999999998739192,-1.5180075688336913e-37,-8.331295002927406e-06,1.0283116580467322e-07,1.1794809640365272e-36,6.473356301691863e-05,-1.1126559229523991e-06,0.0,70.0,255.0,255.0,255.0
347,17.35,-2.0986549483920832e-38,-1.1518067395303872e-06,-14.999999995189288,-4.2965625624641794e-38,-2.3580864115141e-06,4.038914980242225e-08,3.117378917370037e-36,0.00017109139591754986,-1.1368134877898228e-06,0.0,70.0,255.0,255.0,255.0
348,17.400000000000002,-1.9050108391539146e-38,-1.0455288636643396e-06,-14.999999994700277,1.5993713485363459e-37,8.777844588827579e-06,-1.0850182974309064e-08,4.501672617193981e-36,0.00024706571528664283,-7.872360541227863e-07,0.0,70.0,255.0,255.0,255.0
349,17.45,-4.992835998557373e-39,-2.740222806476293e-07,-14.999999996274306,4.072016360947563e-37,2.2348485117150183e-05,-3.833445560985638e-08,4.4060105139097586e-36,0.00024181548320990998,-2.978559621169552e-07,0.0,70.0,255.0,255.0,255.0
350,17.5,2.167005521793649e-38,1.1893196480506787e-06,-14.999999998533722,6.0053818624461044e-37,3.295939290981858e-05,-4.0635779186004584e-08,1.5932650122138825e-36,8.744331126619596e-05,1.0780922821140848e-07,0.0,70.0,255.0,255.0,255.0
351,17.55,5.506098262590368e-38,3.021917010334229e-06,-15.000000000337884,5.665281373161446e-37,3.109281624376978e-05,-2.755353278871553e-08,-4.401882884344641e-36,-0.00024158894613410194,2.9813573831916074e-07,0.0,70.0,255.0,255.0,255.0
