idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
10,0.5,5.000000000000012,0.0,-0.07550098315466663,0.0,0.0,-0.2668088036066511,0.0,0.0,-0.43377634122043873,0.0,70.0,255.0,255.0,255.0
11,0.55,5.000000000000012,0.0,-0.08938364309092396,0.0,0.0,-0.2884235256992716,0.0,0.0,-0.4307817809379305,0.0,70.0,255.0,255.0,255.0
12,0.6000000000000001,5.000000000000012,0.0,-0.1043433357245938,0.0,0.0,-0.30988698170044415,0.0,0.0,-0.4276590810831482,0.0,70.0,255.0,255.0,255.0
13,0.65,5.000000000000012,0.0,-0.12037234126096838,0.0,0.0,-0.3311894338075864,0.0,0.0,-0.4242860118157238,0.0,70.0,255.0,255.0,255.0
14,0.7000000000000001,5.000000000000012,0.0,-0.13746227910535244,0.0,0.0,-0.35231558288201653,0.0,0.0,-0.4205709622648479,0.0,70.0,255.0,255.0,255.0
15,0.75,5.000000000000012,0.0,-0.15560389954917003,0.0,0.0,-0.3732465300340712,0.0,0.0,-0.4164427936264037,0.0,70.0,255.0,255.0,255.0
16,0.8,5.000000000000012,0.0,-0.17478693210875956,0.0,0.0,-0.3939598622446569,0.0,0.0,-0.41188852176516355,0.0,70.0,255.0,255.0,255.0
17,0.8500000000000001,5.000000000000012,0.0,-0.19499988577363572,0.0,0.0,-0.41443538221058757,0.0,0.0,-0.40703579411459634,0.0,70.0,255.0,255.0,255.0
18,0.9,5.000000000000012,0.0,-0.21623047032981832,0.0,0.0,-0.43466344165611653,0.0,0.0,-0.40211583495317615,0.0,70.0,255.0,255.0,255.0
19,0.9500000000000001,5.000000000000012,0.0,-0.23846622993924738,0.0,0.0,-0.4546469657059052,0.0,0.0,-0.3973827795760193,0.0,70.0,255.0,255.0,255.0
20,1.0,5.000000000000012,0.0,-0.26169516690040884,0.0,0.0,-0.47440171961371846,0.0,0.0,-0.39308856819005034,0.0,70.0,255.0,255.0,255.0
21,1.05,5.000000000000012,0.0,-0.2859064019006192,0.0,0.0,-0.4939558225249102,0.0,0.0,-0.3893575585748432,0.0,70.0,255.0,255.0,255.0
22,1.1,5.000000000000012,0.0,-0.31109074915289986,0.0,0.0,-0.5133374754712028,0.0,0.0,-0.38606963057035704,0.0,70.0,255.0,255.0,255.0
23,1.1500000000000001,5.000000000000012,0.0,-0.3372401494477395,0.0,0.0,-0.5325627855819459,0.0,0.0,-0.3829787602596946,0.0,70.0,255.0,255.0,255.0
24,1.2000000000000002,5.000000000000012,0.0,-0.36434702771109445,0.0,0.0,-0.5516353514971722,0.0,0.0,-0.3798313460045222,0.0,70.0,255.0,255.0,255.0
25,1.25,5.000000000000012,0.0,-0.3924036845974567,0.0,0.0,-0.5705459201823981,0.0,0.0,-0.3763749615854517,0.0,70.0,255.0,255.0,255.0
26,1.3,5.000000000000012,0.0,-0.42140161972933426,0.0,0.0,-0.5892728476557174,0.0,0.0,-0.3724751833293849,0.0,70.0,255.0,255.0,255.0
27,1.35,5.000000000000012,0.0,-0.45133096936302847,0.0,0.0,-0.6077934385153366,0.0,0.0,-0.36821202393030883,0.0,70.0,255.0,255.0,255.0
28,1.4000000000000001,5.000000000000012,0.0,-0.4821809635808679,0.0,0.0,-0.6260940500487483,0.0,0.0,-0.36376194452089616,0.0,70.0,255.0,255.0,255.0
29,1.4500000000000002,5.000000000000012,0.0,-0.5139403743679033,0.0,0.0,-0.6441696329674262,0.0,0.0,-0.3592989226529675,0.0,70.0,255.0,255.0,255.0
30,1.5,5.000000000000012,0.0,-0.5465979268776106,0.0,0.0,-0.662023942314045,0.0,0.0,-0.3549955481720657,0.0,70.0,255.0,255.0,255.0
31,1.55,5.000000000000012,0.0,-0.5801427685993078,0.0,0.0,-0.6796691877846328,0.0,0.0,-0.35094776871366085,0.0,70.0,255.0,255.0,255.0
32,1.6,5.000000000000012,0.0,-0.6145648456560738,0.0,0.0,-0.6971187191854111,0.0,0.0,-0.34711863734478987,0.0,70.0,255.0,255.0,255.0
33,1.6500000000000001,5.000000000000012,0.0,-0.6498546405178489,0.0,0.0,-0.7143810515191118,0.0,0.0,-0.34341793718125624,0.0,70.0,255.0,255.0,255.0
34,1.7000000000000002,5.000000000000012,0.0,-0.686002950807985,0.0,0.0,-0.7314605129035368,0.0,0.0,-0.33975916384981764,0.0,70.0,255.0,255.0,255.0
35,1.75,5.000000000000012,0.0,-0.7230006918082026,0.0,0.0,-0.7483569679040936,0.0,0.0,-0.3360508643742488,0.0,70.0,255.0,255.0,255.0
36,1.8,5.000000000000012,0.0,-0.7608386475983944,0.0,0.0,-0.7650655993409616,0.0,0.0,-0.3322409679231808,0.0,70.0,255.0,255.0,255.0
37,1.85,5.000000000000012,0.0,-0.7995072517422988,0.0,0.0,-0.7815810646964116,0.0,0.0,-0.32835435909153166,0.0,70.0,255.0,255.0,255.0
38,1.9000000000000001,5.000000000000012,0.0,-0.8389967540680355,0.0,0.0,-0.7979010352501148,0.0,0.0,-0.3244445351923697,0.0,70.0,255.0,255.0,255.0
39,1.9500000000000002,5.000000000000012,0.0,-0.8792973552673102,0.0,0.0,-0.8140255182156486,0.0,0.0,-0.3205582214814706,0.0,70.0,255.0,255.0,255.0
40,2.0,5.000000000000012,0.0,-0.9203993058896004,0.0,0.0,-0.8299568573982619,0.0,0.0,-0.31674896635885963,0.0,70.0,255.0,255.0,255.0
41,2.0500000000000003,5.000000000000012,0.0,-0.9622930410071364,0.0,0.0,-0.8457004148515346,0.0,0.0,-0.3130416463070107,0.0,70.0,255.0,255.0,255.0
42,2.1,5.000000000000012,0.0,-1.0049693473747539,0.0,0.0,-0.8612610220289629,0.0,0.0,-0.3093839262891751,0.0,70.0,255.0,255.0,255.0
43,2.15,5.000000000000012,0.0,-1.0484191432100327,0.0,0.0,-0.8766388074804521,0.0,0.0,-0.3056839220492602,0.0,70.0,255.0,255.0,255.0
44,2.2,5.000000000000012,0.0,-1.092633228122799,0.0,0.0,-0.891829414233889,0.0,0.0,-0.3018546635108921,0.0,70.0,255.0,255.0,255.0
45,2.25,5.000000000000012,0.0,-1.1376020846334216,0.0,0.0,-0.9068242738315413,0.0,0.0,-0.297805298162257,0.0,70.0,255.0,255.0,255.0
46,2.3000000000000003,5.000000000000012,0.0,-1.1833156555059532,0.0,0.0,-0.9216099440501146,0.0,0.0,-0.29349864731502695,0.0,70.0,255.0,255.0,255.0
47,2.35,5.000000000000012,0.0,-1.229763079038433,0.0,0.0,-0.936174138563044,0.0,0.0,-0.28903170731369165,0.0,70.0,255.0,255.0,255.0
48,2.4000000000000004,5.000000000000012,0.0,-1.2769330693622576,0.0,0.0,-0.9505131147814838,0.0,0.0,-0.28457884420971524,0.0,70.0,255.0,255.0,255.0
49,2.45,5.000000000000012,0.0,-1.3248143905165815,0.0,0.0,-0.9646320229840155,0.0,0.0,-0.2803158983675669,0.0,70.0,255.0,255.0,255.0
50,2.5,5.000000000000012,0.0,-1.3733962716606591,0.0,0.0,-0.9785447046182405,0.0,0.0,-0.27642182234397517,0.0,70.0,255.0,255.0,255.0
51,2.5500000000000003,5.000000000000012,0.0,-1.4226688609784055,0.0,0.0,-0.992274205218413,0.0,0.0,-0.27297756396673645,0.0,70.0,255.0,255.0,255.0
52,2.6,5.000000000000012,0.0,-1.4726236921825004,0.0,0.0,-1.0058424610149141,0.0,0.0,-0.26984476893172626,0.0,70.0,255.0,255.0,255.0
53,2.6500000000000004,5.000000000000012,0.0,-1.523253107079897,0.0,0.0,-1.0192586821115857,0.0,0.0,-0.26676433747558903,0.0,70.0,255.0,255.0,255.0
54,2.7,5.000000000000012,0.0,-1.574549560393659,0.0,0.0,-1.032518894762473,0.0,0.0,-0.26347568241282815,0.0,70.0,255.0,255.0,255.0
55,2.75,5.000000000000012,0.0,-1.6265049965561442,0.0,0.0,-1.0456062503528685,0.0,0.0,-0.25972344975782047,0.0,70.0,255.0,255.0,255.0
56,2.8000000000000003,5.000000000000012,0.0,-1.6791101854289459,0.0,0.0,-1.058491239738255,0.0,0.0,-0.25538401057088045,0.0,70.0,255.0,255.0,255.0
57,2.85,5.000000000000012,0.0,-1.7323541205299697,0.0,0.0,-1.0711446514099565,0.0,0.0,-0.2505963964467339,0.0,70.0,255.0,255.0,255.0
58,2.9000000000000004,5.000000000000012,0.0,-1.7862246505699415,0.0,0.0,-1.0835508793829285,0.0,0.0,-0.24563746556152122,0.0,70.0,255.0,255.0,255.0
59,2.95,5.000000000000012,0.0,-1.8407092084682626,0.0,0.0,-1.0957083979661086,0.0,0.0,-0.24078743258701962,0.0,70.0,255.0,255.0,255.0
60,3.0,5.000000000000012,0.0,-1.8957954903665524,0.0,0.0,-1.1076296226416305,0.0,0.0,-0.23631235065277867,0.0,70.0,255.0,255.0,255.0
61,3.0500000000000003,5.000000000000012,0.0,-1.9514721707324256,0.0,0.0,-1.1193396330313865,0.0,0.0,-0.23235296717643017,0.0,70.0,255.0,255.0,255.0
62,3.1,5.000000000000012,0.0,-2.007729453669691,0.0,0.0,-1.1308649193592735,0.0,0.0,-0.22884153339317592,0.0,70.0,255.0,255.0,255.0
63,3.1500000000000004,5.000000000000012,0.0,-2.064558662668353,0.0,0.0,-1.142223786370704,0.0,0.0,-0.225613912166156,0.0,70.0,255.0,255.0,255.0
64,3.2,5.000000000000012,0.0,-2.1219518323067614,0.0,0.0,-1.153426310575889,0.0,0.0,-0.22250130052583472,0.0,70.0,255.0,255.0,255.0
65,3.25,5.000000000000012,0.0,-2.179901293725942,0.0,0.0,-1.1644739164232876,0.0,0.0,-0.21934714763127694,0.0,70.0,255.0,255.0,255.0
66,3.3000000000000003,5.000000000000012,0.0,-2.23839922394909,0.0,0.0,-1.1753610253390168,0.0,0.0,-0.21605185965101192,0.0,70.0,255.0,255.0,255.0
67,3.35,5.000000000000012,0.0,-2.2974373962598436,0.0,0.0,-1.1860791023883888,0.0,0.0,-0.21256203874524537,0.0,70.0,255.0,255.0,255.0
68,3.4000000000000004,5.000000000000012,0.0,-2.357007134187929,0.0,0.0,-1.1966172292135413,0.0,0.0,-0.20882063868765677,0.0,70.0,255.0,255.0,255.0
69,3.45,5.000000000000012,0.0,-2.4170991191811977,0.0,0.0,-1.2069611662571544,0.0,0.0,-0.20476839095060484,0.0,70.0,255.0,255.0,255.0
70,3.5,5.000000000000012,0.0,-2.4777032508136445,0.0,0.0,-1.2170940683086018,0.0,0.0,-0.20034306814640246,0.0,70.0,255.0,255.0,255.0
71,3.5500000000000003,5.000000000000012,0.0,-2.538808526012058,0.0,0.0,-1.2269954730717947,0.0,0.0,-0.19553805575780459,0.0,70.0,255.0,255.0,255.0
72,3.6,5.000000000000012,0.0,-2.600402798120824,0.0,0.0,-1.2366478738843822,0.0,0.0,-0.19051292234828487,0.0,70.0,255.0,255.0,255.0
73,3.6500000000000004,5.000000000000012,0.0,-2.662473313400496,0.0,0.0,-1.2460467653066232,0.0,0.0,-0.18554343984344968,0.0,70.0,255.0,255.0,255.0
74,3.7,5.000000000000012,0.0,-2.7250074746514863,0.0,0.0,-1.2552022178687272,0.0,0.0,-0.18091688392343208,0.0,70.0,255.0,255.0,255.0
75,3.75,5.000000000000012,0.0,-2.787993535187369,0.0,0.0,-1.2641384536989664,0.0,0.0,-0.17691657045881826,0.0,70.0,255.0,255.0,255.0
76,3.8000000000000003,5.000000000000012,0.0,-2.851421320021383,0.0,0.0,-1.272893874914609,0.0,0.0,-0.17367022967200718,0.0,70.0,255.0,255.0,255.0
77,3.85,5.000000000000012,0.0,-2.9152829226788297,0.0,0.0,-1.281505476666167,0.0,0.0,-0.17097732081281514,0.0,70.0,255.0,255.0,255.0
78,3.9000000000000004,5.000000000000012,0.0,-2.9795718676879996,0.0,0.0,-1.2899916069958905,0.0,0.0,-0.16845287466589198,0.0,70.0,255.0,255.0,255.0
79,3.95,5.000000000000012,0.0,-3.0442820833784188,0.0,0.0,-1.2983507641327563,0.0,0.0,-0.16569852556993503,0.0,70.0,255.0,255.0,255.0
80,4.0,5.000000000000012,0.0,-3.1094069441012753,0.0,0.0,-1.306561459552884,0.0,0.0,-0.16231866866673883,0.0,70.0,255.0,255.0,255.0
81,4.05,5.000000000000012,0.0,-3.174938229333707,0.0,0.0,-1.3145826309994302,0.0,0.0,-0.15811445212765562,0.0,70.0,255.0,255.0,255.0
82,4.1000000000000005,5.000000000000012,0.0,-3.2408652072012183,0.0,0.0,-1.3223729047656496,0.0,0.0,-0.15326861025082295,0.0,70.0,255.0,255.0,255.0
83,4.15,5.000000000000012,0.0,-3.307175519810272,0.0,0.0,-1.3299094920245125,0.0,0.0,-0.14815424564242896,0.0,70.0,255.0,255.0,255.0
84,4.2,5.000000000000012,0.0,-3.3738561564036695,0.0,0.0,-1.3371883293298925,0.0,0.0,-0.14314887393678255,0.0,70.0,255.0,255.0,255.0
85,4.25,5.000000000000012,0.0,-3.4408943527432614,0.0,0.0,-1.3442243794181907,0.0,0.0,-0.13862870825414042,0.0,70.0,255.0,255.0,255.0
86,4.3,5.000000000000012,0.0,-3.5082785943454886,0.0,0.0,-1.3510512001553066,0.0,0.0,-0.13479130913651716,0.0,70.0,255.0,255.0,255.0
87,4.3500000000000005,5.000000000000012,0.0,-3.575999472758792,0.0,0.0,-1.3577035103318424,0.0,0.0,-0.13149919389441322,0.0,70.0,255.0,255.0,255.0
88,4.4,5.000000000000012,0.0,-3.644048945378673,0.0,0.0,-1.3642011195447479,0.0,0.0,-0.1284600262147606,0.0,70.0,255.0,255.0,255.0
89,4.45,5.000000000000012,0.0,-3.712419584713267,0.0,0.0,-1.3705495129533185,0.0,0.0,-0.1253856057231051,0.0,70.0,255.0,255.0,255.0
90,4.5,5.000000000000012,0.0,-3.7811038966740047,0.0,0.0,-1.3767396801170584,0.0,0.0,-0.12199055426029837,0.0,70.0,255.0,255.0,255.0
91,4.55,5.000000000000012,0.0,-3.8500935527249727,0.0,0.0,-1.3827485683793483,0.0,0.0,-0.11812096400634076,0.0,70.0,255.0,255.0,255.0
92,4.6000000000000005,5.000000000000012,0.0,-3.9193787535119395,0.0,0.0,-1.3885517765176925,0.0,0.0,-0.11386095449803513,0.0,70.0,255.0,255.0,255.0
93,4.65,5.000000000000012,0.0,-3.988948730376742,0.0,0.0,-1.3941346638291519,0.0,0.0,-0.10939847001196767,0.0,70.0,255.0,255.0,255.0
94,4.7,5.000000000000012,0.0,-4.058792219894855,0.0,0.0,-1.3994916235188892,0.0,0.0,-0.10491578941791424,0.0,70.0,255.0,255.0,255.0
95,4.75,5.000000000000012,0.0,-4.128897892728631,0.0,0.0,-1.4046262427709433,0.0,0.0,-0.10059303740810321,0.0,70.0,255.0,255.0,255.0
96,4.800000000000001,5.000000000000012,0.0,-4.199254844171949,0.0,0.0,-1.4095509272596995,0.0,0.0,-0.09653089544405802,0.0,70.0,255.0,255.0,255.0
97,4.8500000000000005,5.000000000000012,0.0,-4.269852985454601,0.0,0.0,-1.414279332315349,0.0,0.0,-0.09269335175021709,0.0,70.0,255.0,255.0,255.0
98,4.9,5.000000000000012,0.0,-4.340682777403484,0.0,0.0,-1.4188202624347213,0.0,0.0,-0.08899056926212623,0.0,70.0,255.0,255.0,255.0
99,4.95,5.000000000000012,0.0,-4.411735011698073,0.0,0.0,-1.4231783892415617,0.0,0.0,-0.08533743707150876,0.0,70.0,255.0,255.0,255.0
100,5.0,5.000000000000012,0.0,-4.48300061632764,0.0,0.0,-1.4273540061418721,0.0,0.0,-0.08164531475474135,0.0,70.0,255.0,255.0,255.0
101,5.050000000000001,5.000000000000012,0.0,-4.55447041231226,0.0,0.0,-1.4313429207170358,0.0,0.0,-0.07786268032408117,0.0,70.0,255.0,255.0,255.0
102,5.1000000000000005,5.000000000000012,0.0,-4.626134908399344,0.0,0.0,-1.4351402741742803,0.0,0.0,-0.07400657090270713,0.0,70.0,255.0,255.0,255.0
103,5.15,5.000000000000012,0.0,-4.697984439729688,0.0,0.0,-1.4387435778073066,0.0,0.0,-0.0701174813785066,0.0,70.0,255.0,255.0,255.0
104,5.2,5.000000000000012,0.0,-4.770009266180074,0.0,0.0,-1.442152022312131,0.0,0.0,-0.06622826183013686,0.0,70.0,255.0,255.0,255.0
105,5.25,5.000000000000012,0.0,-4.842199641960901,0.0,0.0,-1.4453664039903202,0.0,0.0,-0.06237367560029128,0.0,70.0,255.0,255.0,255.0
106,5.300000000000001,5.000000000000012,0.0,-4.914545906579106,0.0,0.0,-1.44838938987216,0.0,0.0,-0.058571669972096174,0.0,70.0,255.0,255.0,255.0
107,5.3500000000000005,5.000000000000012,0.0,-4.987038580948117,0.0,0.0,-1.4512235709875299,0.0,0.0,-0.054800364638829535,0.0,70.0,255.0,255.0,255.0
108,5.4,5.000000000000012,0.0,-5.059668263677859,0.0,0.0,-1.453869426336043,0.0,0.0,-0.051019505224125794,0.0,70.0,255.0,255.0,255.0
109,5.45,5.000000000000012,0.0,-5.1324255235817215,0.0,0.0,-1.4563255215099424,0.0,0.0,-0.04719622889544084,0.0,70.0,255.0,255.0,255.0
110,5.5,5.000000000000012,0.0,-5.205300815828854,0.0,0.0,-1.458589049225587,0.0,0.0,-0.043312010815910185,0.0,70.0,255.0,255.0,255.0
111,5.550000000000001,5.000000000000012,0.0,-5.27828442850428,0.0,0.0,-1.4606567225915335,0.0,0.0,-0.039356840253468306,0.0,70.0,255.0,255.0,255.0
112,5.6000000000000005,5.000000000000012,0.0,-5.351366488088007,0.0,0.0,-1.462524733250934,0.0,0.0,-0.03531374210359317,0.0,70.0,255.0,255.0,255.0
113,5.65,5.000000000000012,0.0,-5.424536901829374,0.0,0.0,-1.4641880968018928,0.0,0.0,-0.03116356532393283,0.0,70.0,255.0,255.0,255.0
114,5.7,5.000000000000012,0.0,-5.497785297768196,0.0,0.0,-1.4656410897833272,0.0,0.0,-0.026893023055052367,0.0,70.0,255.0,255.0,255.0
115,5.75,5.000000000000012,0.0,-5.571101010807706,0.0,0.0,-1.466877399107398,0.0,0.0,-0.022474318431875417,0.0,70.0,255.0,255.0,255.0
116,5.800000000000001,5.000000000000012,0.0,-5.644473037678936,0.0,0.0,-1.4678885216265147,0.0,0.0,-0.01790716947978055,0.0,70.0,255.0,255.0,255.0
117,5.8500000000000005,5.000000000000012,0.0,-5.717889862970358,0.0,0.0,-1.468668116055376,0.0,0.0,-0.013303734545733192,0.0,70.0,255.0,255.0,255.0
118,5.9,5.000000000000012,0.0,-5.791339849284474,0.0,0.0,-1.469218895081088,0.0,0.0,-0.008848005041972584,0.0,70.0,255.0,255.0,255.0
119,5.95,5.000000000000012,0.0,-5.864811752478467,0.0,0.0,-1.4695529165595733,0.0,0.0,-0.00471773949097809,0.0,70.0,255.0,255.0,255.0
120,6.0,5.000000000000012,0.0,-5.938295140940431,0.0,0.0,-1.4696906690301859,0.0,0.0,-0.0010866595123282252,0.0,70.0,255.0,255.0,255.0
121,6.050000000000001,5.000000000000012,0.0,-6.011780819381485,0.0,0.0,-1.4696615825108061,0.0,0.0,0.001977406285025296,0.0,70.0,255.0,255.0,255.0
122,6.1000000000000005,5.000000000000012,0.0,-6.085261299191512,0.0,0.0,-1.4694929284016833,0.0,0.0,0.004653994971537401,0.0,70.0,255.0,255.0,255.0
123,6.15,5.000000000000012,0.0,-6.158730112221654,0.0,0.0,-1.4691961830136524,0.0,0.0,0.00727278828884792,0.0,70.0,255.0,255.0,255.0
124,6.2,5.000000000000012,0.0,-6.232180917492877,0.0,0.0,-1.4687656495727985,0.0,0.0,0.010175729270933687,0.0,70.0,255.0,255.0,255.0
125,6.25,5.000000000000012,0.0,-6.305606677178933,0.0,0.0,-1.468178610086559,0.0,0.0,0.013700956481077498,0.0,70.0,255.0,255.0,255.0
126,6.300000000000001,5.000000000000012,0.0,-6.378998778501533,0.0,0.0,-1.4673955539246908,0.0,0.0,0.018011343873691743,0.0,70.0,255.0,255.0,255.0
127,6.3500000000000005,5.000000000000012,0.0,-6.4523462325714025,0.0,0.0,-1.4663774756991899,0.0,0.0,0.022917871209759966,0.0,70.0,255.0,255.0,255.0
128,6.4,5.000000000000012,0.0,-6.525636526071452,0.0,0.0,-1.4651037668037148,0.0,0.0,0.02804589617548814,0.0,70.0,255.0,255.0,255.0
129,6.45,5.000000000000012,0.0,-6.598856609251774,0.0,0.0,-1.463572886081641,0.0,0.0,0.03300876180096779,0.0,70.0,255.0,255.0,255.0
130,6.5,5.000000000000012,0.0,-6.671993814679616,0.0,0.0,-1.461802890623618,0.0,0.0,0.0374108522356309,0.0,70.0,255.0,255.0,255.0
131,6.550000000000001,5.000000000000012,0.0,-6.745036898314136,0.0,0.0,-1.459831800858078,0.0,0.0,0.04105115761392497,0.0,70.0,255.0,255.0,255.0
132,6.6000000000000005,5.000000000000012,0.0,-6.817976994765424,0.0,0.0,-1.4576977748622255,0.0,0.0,0.04412356447893728,0.0,70.0,255.0,255.0,255.0
133,6.65,5.000000000000012,0.0,-6.890806675800358,0.0,0.0,-1.4554194444101842,0.0,0.0,0.047013743559620735,0.0,70.0,255.0,255.0,255.0
134,6.7,5.000000000000012,0.0,-6.963518939206442,0.0,0.0,-1.4529964005062634,0.0,0.0,0.05010288319837741,0.0,70.0,255.0,255.0,255.0
135,6.75,5.000000000000012,0.0,-7.036106315850985,0.0,0.0,-1.4504091560903465,0.0,0.0,0.053779550660593145,0.0,70.0,255.0,255.0,255.0
136,6.800000000000001,5.000000000000012,0.0,-7.108559854815477,0.0,0.0,-1.4476184454402041,0.0,0.0,0.05823717252360083,0.0,70.0,255.0,255.0,255.0
137,6.8500000000000005,5.000000000000012,0.0,-7.180868160395005,0.0,0.0,-1.4445854388379864,0.0,0.0,0.06325975898660019,0.0,70.0,255.0,255.0,255.0
138,6.9,5.000000000000012,0.0,-7.253018398699275,0.0,0.0,-1.441292469541544,0.0,0.0,0.06842724147482215,0.0,70.0,255.0,255.0,255.0
139,6.95,5.000000000000012,0.0,-7.3249974073491595,0.0,0.0,-1.4377427146905042,0.0,0.0,0.07332655855138981,0.0,70.0,255.0,255.0,255.0
140,7.0,5.000000000000012,0.0,-7.396792670168326,0.0,0.0,-1.4339598136864051,0.0,0.0,0.07754702903772781,0.0,70.0,255.0,255.0,255.0
141,7.050000000000001,5.000000000000012,0.0,-7.4683933887178,0.0,0.0,-1.4299880117867314,0.0,0.0,0.08088649261850378,0.0,70.0,255.0,255.0,255.0
142,7.1000000000000005,5.000000000000012,0.0,-7.539791471346999,0.0,0.0,-1.4258711644245547,0.0,0.0,0.083567283024788,0.0,70.0,255.0,255.0,255.0
143,7.15,5.000000000000012,0.0,-7.6109805051602555,0.0,0.0,-1.4216312834842526,0.0,0.0,0.08602824625247862,0.0,70.0,255.0,255.0,255.0
144,7.2,5.000000000000012,0.0,-7.681954599695424,0.0,0.0,-1.4172683397993069,0.0,0.0,0.08871022991527866,0.0,70.0,255.0,255.0,255.0
145,7.25,5.000000000000012,0.0,-7.752707339140186,0.0,0.0,-1.4127602604927247,0.0,0.0,0.09205228656830045,0.0,70.0,255.0,255.0,255.0
146,7.300000000000001,5.000000000000012,0.0,-7.823230625744697,0.0,0.0,-1.4080631111424768,0.0,0.0,0.09627671714165231,0.0,70.0,255.0,255.0,255.0
147,7.3500000000000005,5.000000000000012,0.0,-7.893513650254434,0.0,0.0,-1.4031325887785595,0.0,0.0,0.10118029306278586,0.0,70.0,255.0,255.0,255.0
148,7.4,5.000000000000012,0.0,-7.963543884622553,0.0,0.0,-1.3979450818361983,0.0,0.0,0.10635058936729891,0.0,70.0,255.0,255.0,255.0
149,7.45,5.000000000000012,0.0,-8.033308158438054,0.0,0.0,-1.3924975298418296,0.0,0.0,0.11137266164844561,0.0,70.0,255.0,255.0,255.0
150,7.5,5.000000000000012,0.0,-8.102793637606736,0.0,0.0,-1.3868078156713537,0.0,0.0,0.11582387130815164,0.0,70.0,255.0,255.0,255.0
151,7.550000000000001,5.000000000000012,0.0,-8.171988940005189,0.0,0.0,-1.3809151427110145,0.0,0.0,0.119487291494913,0.0,70.0,255.0,255.0,255.0
152,7.6000000000000005,5.000000000000012,0.0,-8.240885151877837,0.0,0.0,-1.3748590865218624,0.0,0.0,0.12256058901307654,0.0,70.0,255.0,255.0,255.0
153,7.65,5.000000000000012,0.0,-8.309474848657375,0.0,0.0,-1.3686590838097068,0.0,0.0,0.1254395128292174,0.0,70.0,255.0,255.0,255.0
154,7.7,5.000000000000012,0.0,-8.377751060258808,0.0,0.0,-1.3623151352389407,0.0,0.0,0.1285127831652133,0.0,70.0,255.0,255.0,255.0
155,7.75,5.000000000000012,0.0,-8.44570636218127,0.0,0.0,-1.3558078054931855,0.0,0.0,0.13217614428207014,0.0,70.0,255.0,255.0,255.0
156,7.800000000000001,5.000000000000012,0.0,-8.513331840808126,0.0,0.0,-1.3490975208107336,0.0,0.0,0.13662726373180334,0.0,70.0,255.0,255.0,255.0
157,7.8500000000000005,5.000000000000012,0.0,-8.580616114262343,0.0,0.0,-1.3421450791200051,0.0,0.0,0.14164923899748771,0.0,70.0,255.0,255.0,255.0
158,7.9,5.000000000000012,0.0,-8.647546348720127,0.0,0.0,-1.3349325969109849,0.0,0.0,0.14681947120376293,0.0,70.0,255.0,255.0,255.0
159,7.95,5.000000000000012,0.0,-8.714109373953441,0.0,0.0,-1.3274631319996288,0.0,0.0,0.15172305883766057,0.0,70.0,255.0,255.0,255.0
160,8.0,5.000000000000012,0.0,-8.78029266192009,0.0,0.0,-1.3197602910272188,0.0,0.0,0.15594763547994717,0.0,70.0,255.0,255.0,255.0
161,8.05,5.000000000000012,0.0,-8.846085403056163,0.0,0.0,-1.3118683684516341,0.0,0.0,0.1592899939037551,0.0,70.0,255.0,255.0,255.0
